class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,243250,na,0,na,0,0,0,0,0,0,415752,6056556,8706488,1031336,3606,0,7929152,11800,0,0,1128,2104,13407136,10895512,3764510,2188940,0,0,0,0,0,0,0,0,0,0,0,863038,9376908,2030998,3942794,0,22004,21360,34270,68466,10853994,5213572,66,6,0,0,6159456,2371482,1541448,1227790,984810,912598,1173596,1561586,272238,8734,17175692,290,278,666,1804,7929152,263238,1821248,1917508,256060,222460,235600,257480,228700,341980,381080,290040,42480,243250.48,17175692,17175692,16923234,112336,744550,117072,203720,16213738,1209600,0,na,na,na,14751969.6,0,1444201.92,na,na,0,0,11434,1956506,8264364,5440982,449060,73766,17080,546,na,0,17175692,na,15834,2896,852282,556548,988046,12614686,1135418,47976,52,0,na,na,na,na,na,na,na,na,na,10852,380,0,0,0,0,0,0,0,0,171598,313670,58232,0,0,560840,93730,26726240,4953286,0,0,0,0,10669480,na,na,1562016,3093022,2729126,1585534,3457722,2223332,984812,346084,230954,1136,0,0
neg,29618,na,0,na,0,0,0,0,0,0,382,137684,1256824,406028,3804,0,928804,0,0,0,0,0,1636278,1491088,258676,120958,0,0,0,0,0,0,0,0,0,0,0,11070,667706,432566,693380,0,2682,1024,1190,1894,689132,1102990,5810,0,0,0,746434,238466,137534,105788,118508,210478,239246,8268,0,0,1895198,0,18,28,58,928804,23306,143426,114022,177640,1310700,1310700,1310700,1310700,1310700,1310700,1310700,78160,29618.59,1895198,1895198,1884114,11616,284480,66726,682480,1804722,1209600,0,na,na,na,1640600.64,0,161136.96,na,na,0,0,0,23004,611008,1005770,149186,12836,2880,38,na,0,1895198,na,2484,240,55524,101384,122372,1415352,103982,3382,2,0,na,na,na,na,na,na,na,na,na,854,44,0,0,0,0,0,0,0,0,10798,28296,5444,0,0,80646,13862,2511840,354042,0,0,0,0,0,na,na,173624,300356,227928,126272,281380,251406,181260,108396,152338,1762,0,0
neg,16,2,16,14,0,0,0,0,0,0,2204,574,2054,0,0,0,1646,0,0,0,0,0,4664,3442,2968,354,0,0,0,0,2,6,0,0,0,0,0,0,0,0,4832,0,58,2,6,986,24,3756,0,0,0,0,3230,678,138,58,94,24,18,502,20,70,7642,0,0,0,0,1646,106,1976,972,na,na,na,na,na,na,na,na,2900,15.16,7642,7642,9444,17.0,0,708,7480,4866,1209600,300,2,6,0,2227.2,0,1620.48,0,16,0,0,1702,760,1610,196,564,0,0,0,0,4,7642,0,1038,10,12,0,296,698,2492,286,0,0,16,12,2350,66,0,0,0,0,2624,36,16,0,0,0,0,0,0,0,0,92,0,0,0,0,92,34,11560,1170,0,0,0,0,0,77.3,30,2626,1886,276,30,14,0,0,0,0,0,0,0
neg,6,na,2,2,0,0,0,0,0,0,696,2090,2338,0,0,0,1412,0,92,0,0,0,9818,8116,7732,372,0,0,0,0,0,2,0,0,0,0,0,0,0,446,4678,0,52,18,18,42,1200,3794,0,0,0,0,4140,214,248,66,62,394,0,0,0,0,17580,0,0,2,0,1412,142,6700,1026,na,na,na,na,na,na,na,na,7560,6.78,17580,17580,18928,18,0,1692,17400,5124,1209600,240,2,4,0,1660.8,16.32,2266.56,0,6,0,0,456,2528,1204,764,172,0,0,0,0,4,17580,na,1230,12,10,14,18,824,2238,684,94,0,0,4,2098,70,0,0,0,0,2214,32,52,0,0,70,40,0,0,0,0,144,0,0,0,0,32,8,3120,322,0,0,0,0,0,40.5,34,3626,1384,38,10,26,8,32,0,0,0,0,0
neg,43154,na,310,276,0,0,0,0,0,0,34426,516560,1864522,446334,15694,0,1265786,0,0,0,0,0,2748958,2482898,316236,187722,0,0,0,0,700,134,0,0,0,0,0,47592,1330092,1463672,36180,0,2030,646,1212,150674,2353954,368964,56,0,0,0,1001866,471144,353960,388960,437030,215242,9334,0,0,0,3066108,0,8,56,12,1265786,32304,200014,115438,131400,122220,na,na,na,na,na,na,55360,43154.39,3066108,3066108,3080670,13888,20,60282,633920,2877536,1209600,112824,0,66,0,2603745.6,0,270659.52,0,0,0,0,22,88132,647094,1523008,555056,53408,10016,800,6,12,3066108,na,4896,734,5730,185834,200538,2271680,201456,6668,0,0,368,452,2629706,24694,58,508,0,22,2633238,2082,332,0,0,0,0,0,0,0,0,19396,34632,5778,0,0,113972,20156,4740,722,0,0,0,0,3154400,1261.58,1544,292068,657682,457294,218806,386354,293006,219524,153686,198132,984,0,0
neg,856020,na,na,na,0,0,0,0,0,0,788186,14096612,29014314,5580110,10798,0,17281188,35188,0,na,3110,4778,40331524,34639856,12017706,4670950,0,0,0,0,0,0,0,0,0,0,0,501670,14955486,32705172,1327692,0,45510,33196,67000,119444,16811932,32296330,116510,80,16,2,17315708,8781652,4833080,3760190,3294632,4114968,6705862,683908,20,0,52358886,1054,2702,2940,1050,17281188,546862,6102566,5848344,309000,305120,244400,304320,274140,312720,308020,264500,47880,856019.26,52358886,52358886,51561166,346535.0,7107060,na,239360,49490020,1209600,0,na,na,na,45609941.76,0,3825969.6,na,na,0,0,69956,5875944,25317276,16216166,1743696,228242,38054,686,na,0,52358886,na,45282,8716,1632758,1586104,4413994,38860312,2925944,16904,6,0,na,na,na,na,na,na,na,na,na,28388,1420,na,na,na,na,na,na,na,na,332488,613008,162002,0,0,1404548,198974,63624880,28967934,0,0,0,0,na,na,na,4042338,7236290,5840792,3284014,8627860,7494782,5049594,2937524,4775666,201160,0,0
neg,10,na,0,0,0,0,0,0,0,0,52,1832,2608,0,0,0,1574,0,54,0,0,0,7792,6152,37494,162,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4492,0,918,6,12,12,84,3460,0,0,0,0,3358,268,84,74,140,42,30,360,108,28,45298,0,4,2,0,1574,122,35880,1580,na,na,na,na,na,na,na,na,37400,10.53,45298,45298,47258,26,342,4436,45180,4492,1209600,250,0,6,0,1747.2,0,1826.88,na,na,0,0,0,1614,2102,252,524,0,0,0,0,6,45298,na,924,6,12,60,884,1930,676,0,0,0,0,54,1322,96,0,0,0,0,2296,34,62,0,0,0,0,0,0,0,0,102,0,0,0,0,28,6,1240,328,0,10,0,0,0,na,na,2904,1330,116,48,84,8,2,0,0,0,0,0
neg,541412,0,782,na,0,0,0,0,114396,4207380,10308652,10295366,2577478,586884,27580,0,13078018,0,0,na,2088754,2783050,23760346,23673114,4109160,1335086,48,0,0,0,2538,556,0,0,0,0,0,0,1682808,18690544,7744384,0,43260,38674,71756,77832,218870,21912538,2668468,3085968,370,0,10057438,5819756,2876332,1847458,1319750,1039772,816572,675110,391318,3274230,29962646,21396,41574,64104,976,13078018,287698,2211638,1880578,172420,110940,130820,163120,170540,158460,152020,173700,126160,541412.34,29962646,29962646,29652702,183089.0,761850,na,878300,28159232,1209600,0,na,na,na,25442351.04,0,2688390.72,540,7554,13180,377074,2592064,3815382,6500584,6555816,5204032,2224180,570528,264896,na,0,29962646,0,34072,3874,707142,1519768,761622,15421798,9467838,200878,736,8,na,na,na,na,na,na,na,na,na,15972,910,na,na,na,na,na,na,na,na,182702,76700,44366,42842598,6729640,603078,82666,53288140,7677164,28716188,124606,0,0,na,na,9938,2778362,2274982,1729528,887548,2293862,1698964,4258030,11926540,269452,468,0,0
neg,12848,2,250,na,0,0,0,0,0,0,2804,547094,406346,21668,262,0,508868,0,0,0,2286,3856,1218604,1104468,804692,81018,0,0,0,0,78,198,0,0,0,0,30012,2556,3078,716644,225884,0,7920,4280,6752,21540,58722,878946,14,0,0,0,488372,156512,98896,79692,42322,28116,23428,23936,18964,17936,2026222,432,24,662,0,508868,17336,723830,79696,491760,na,na,na,na,na,na,na,306080,12847.58,2026222,2026222,2006616,4251.0,15592,79136,809720,1218590,1209600,0,na,na,na,890286.72,0,324077.76,116,1118,0,0,982,87236,590494,241884,47632,7980,1938,28,na,0,2026222,0,3658,432,4550,189956,117400,353584,306458,2136,0,0,na,na,na,na,na,na,na,na,na,3682,188,0,0,0,0,0,0,0,0,9612,0,0,0,0,0,0,0,0,1989498,14374,0,0,11847570,2075.1,1486,269824,265552,152224,44322,54144,29180,24922,137098,908,0,0,0
neg,39816,na,176,120,0,0,0,0,0,0,1094,306242,1593664,365252,7260,518,1109972,0,0,0,0,0,1942690,1627424,464890,261536,0,0,0,0,484,228,0,0,0,0,0,82380,2121094,37238,33318,0,2106,952,1256,166464,1879812,223436,4,0,0,0,893090,429568,206652,139138,98510,75420,102102,329544,6,0,2408080,2164,20962,2560,0,1109972,43352,283400,180682,254560,na,na,na,na,na,na,na,205280,39815.57,2408080,2408080,2403424,15990,1638,115690,1192860,2274030,1209600,51114,0,78,0,2112168.96,0,160010.88,0,0,0,0,0,8204,601782,1454074,192510,13878,3348,234,240,252,2408080,na,3452,472,10974,99688,128060,1898738,124962,7676,8,0,260,614,2084182,1173056,46,5504,0,0,2123632,1484,216,0,0,0,0,0,0,0,0,23704,27242,8126,0,0,48822,10790,20400,5524,0,0,0,0,834240,953.54,1202,175392,212146,196550,102068,418132,1165664,3604,312,162,0,0,0
neg,89708,na,0,na,0,0,0,0,0,0,24924,1719128,3247652,935852,4250,0,2941848,0,0,0,0,0,5068190,4299524,1240484,610866,0,0,0,0,0,0,0,0,0,0,0,0,541798,5388224,1784,0,8970,4796,6694,6098,1309018,4591750,4474,6,0,0,2518146,1040342,471180,348960,282754,270686,371438,555646,72340,314,6310734,4,32,4,108,2941848,101388,555944,680116,234340,194380,206300,264660,270280,na,na,na,51960,89708.57,6310734,6310734,6197656,37956,78448,13662,242020,5931806,1209600,0,na,na,na,5265158.4,0,656713.92,0,0,0,0,2584,729478,2581348,2116778,446842,46152,8536,88,na,0,6310734,na,9324,1594,405758,341980,500532,4469612,200912,2094,0,0,na,na,na,na,na,na,na,na,na,1740,54,0,0,0,0,0,0,0,0,55782,38012,7088,0,0,107414,16936,2292740,386122,0,0,0,0,316270,2560.26,3890,700992,1384246,653210,326400,734040,705750,547788,352574,504336,22470,0,0
neg,23968,na,766,818,0,0,0,0,0,0,2570,660012,1122836,108644,10606,200,914010,0,0,0,0,0,1646634,1398792,435954,184986,0,0,0,0,3212,340,0,0,0,0,0,234466,1415640,40432,214330,0,1824,420,866,63222,1052700,785738,98,0,0,0,862080,384346,129552,97224,79778,77718,100630,173446,94,0,2083234,42,14,176,12,914010,26684,193302,241268,262760,na,na,na,na,na,na,na,167660,23968.79,2083234,2083234,2070798,10912,10480,82832,867460,1904868,1209600,49514,0,80,0,1494980.16,32984.64,375300.48,0,0,0,0,0,86180,983758,745536,78258,9432,1610,94,12,12,2083234,na,4242,576,22246,209176,114534,884108,644520,25148,318,0,1658,2210,731936,52298,26,4350,0,0,1520224,2726,176,0,0,200,33076,0,0,0,0,16032,31940,4920,0,0,50856,7056,1974280,291970,0,0,0,0,0,1142.12,1312,425908,419656,244704,115002,202060,193538,123622,71920,106082,2376,0,0
neg,152652,na,na,na,na,na,0,0,0,0,80468,2796256,5632170,1015386,3032,0,3605328,0,1004,na,1100,1564,8153028,7325818,2067462,759862,na,0,0,0,na,na,0,0,0,0,0,10090,1727998,1382178,6407046,0,7124,4700,6914,6980,1747372,7753872,338,12,0,0,2890706,1993570,1375154,1207210,985836,681306,333460,59158,908,4,10223240,na,na,na,na,3605328,111750,1295334,765036,207940,197620,272220,230660,248700,232840,232420,293800,118740,152651.03,10223240,10223240,na,58011.0,na,na,520580,na,1209600,na,na,na,na,9070511.04,0,450080.64,na,na,0,0,14548,1348892,5244460,2693906,187294,32212,5952,48,na,na,10223240,na,9088,1828,295910,241974,1573504,7101612,297992,5400,4,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,53492,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,520332,1567738,1404800,1060754,3256076,1350382,288314,63396,15478,42,na,na
pos,409078,na,156,na,0,0,0,0,0,0,49444,1356070,1160236,243146,18612,0,13926286,25404,0,0,660374,1198326,22992320,17536714,9891218,5651258,0,0,0,0,264,0,0,0,0,0,0,0,0,253608,2573900,0,1412,1940,3424,4300,71084,2745342,6,0,0,0,1326154,721488,293634,150472,84824,62894,61288,126376,378,0,33547136,2856,2326,542,2,13926286,589302,2775004,7106610,332440,409640,423400,444580,413580,420500,341620,305680,343180,409077.37,33547136,33547136,2865578,14564,1548,54710,847060,2827508,1209600,0,na,na,na,23777792.64,1609874.88,7601354.88,34,104,0,0,7984,277970,1487804,985122,64044,4278,306,0,na,0,33547136,na,1474,402,898036,174704,1096546,655944,402,0,0,0,na,na,na,na,na,na,na,na,na,6570,78,27510,182618,0,0,0,0,0,0,369890,14488,2264,0,0,113396,12116,5586880,682886,0,0,0,0,4202380,553.5,834,951194,530612,313194,123584,286994,182960,418840,17268,2862,0,0,0
neg,651912,0,na,na,na,na,0,0,8918,3099920,13936180,17039986,6758412,692912,24956,258,20720496,0,288,na,1561526,2207512,35204842,34123014,6065728,2194328,na,0,0,0,na,na,0,0,0,0,0,0,23690,26076162,15461690,0,130712,44230,53736,158096,3274308,34336120,2594682,969658,0,0,13000526,11238202,8728466,3213830,1653342,1128692,908936,1104660,438248,146640,42843662,na,na,na,na,20720496,462494,1772926,4266716,176280,239060,188740,204300,163380,187660,147780,173880,60140,651912.49,42843662,42843662,42919618,149301.0,na,na,390880,41608016,1209600,na,na,na,na,34641875.52,0,6931049.28,234,1658,290,168532,2060460,3044822,5913458,11938894,9381534,6600862,2390486,62204,na,na,42843662,0,82586,12014,18040,4507054,1921822,19454428,15360466,205130,2,0,294,11886,31110590,20568894,29120,22882,0,0,31799194,na,na,na,na,na,na,na,na,na,na,233928,na,na,na,na,na,na,na,na,na,na,na,na,na,na,24908,7312504,5663528,2659864,1072458,2096492,10424036,11757594,573340,1726,0,na,na
neg,89346,na,2130706432,314,0,0,0,0,0,0,2944,812460,3536810,1183096,43774,2140,2503516,0,0,0,0,0,5095234,4599806,659454,435246,0,0,0,0,334,300,0,0,0,0,0,222478,3268996,1632010,457740,0,2178,948,1474,3212,93404,5472664,7344,0,0,0,1448486,1403676,544806,478466,433910,381184,472364,418250,82,0,5755304,78,510,956,42,2503516,57340,404380,252828,118040,129580,130080,208320,na,na,na,na,65480,89345.12,5755304,5755304,5737466,40783.0,1376,87306,908320,5581224,1209600,186354,2,36,0,5136424.32,0,441433.92,0,298,0,0,0,142642,1783690,2983592,634540,31798,4902,60,32,36,5755304,na,5896,854,150276,224892,234886,4033574,904106,26570,170,0,674,886,5172636,274740,0,136,0,76,5176186,2612,152,0,0,0,0,0,0,0,0,35928,82674,37652,0,0,74486,21894,13931960,1398216,4948,46782,0,0,11345280,1299.3,1688,466096,1026542,925768,453830,873998,709234,494554,295332,330872,4998,0,0
pos,967376,na,8660,8660,0,0,0,0,0,18,513280,12302736,41147692,17468024,1524060,88908,40087946,64110,114,0,1204,2404,57331360,43625594,18552110,12356964,0,0,184146,0,39544,4714,0,0,0,0,0,1969528,26127882,34746202,10201106,0,139416,116422,322908,32531744,37435044,2499170,10,4,0,0,17626170,15721472,4642490,4638524,4742436,4399460,4655052,7941122,6854540,1823452,75895424,2580,5184,6038,1232,40087946,1782836,8146028,10348022,343580,388800,332700,338940,378920,296920,213360,291700,133020,967375.14,75895424,75895424,74906530,556597.0,3067094,105448,764300,73044718,1209600,2188060,50800,4540,0,61258018.56,0,11711916.48,0,0,0,0,24056,2214320,18823486,37549892,13163786,1056916,187808,24454,7748,7918,75895424,na,56870,15478,4095834,11675344,38743282,17235566,1211596,10748,0,0,10288,31772,34544008,1284838,13482,1965144,0,0,55746434,48682,1840,0,0,0,0,0,0,0,0,1368804,837546,147966,0,0,1997840,378934,70659380,13469612,38991974,228384,0,0,614367880,31795.44,25226,12113090,16364632,11377600,5432058,11165988,8940384,4927202,1868356,855366,42,0,0
neg,48804,0,686,na,0,0,0,0,0,0,494896,1723836,716738,171400,18158,0,1468386,0,112,0,2836,5080,2731180,2321516,590376,339742,0,0,0,0,376,3272,0,0,0,0,0,0,268518,2224102,632408,0,3830,1974,3986,10086,67196,575170,2462786,0,0,0,1240320,639742,344904,217114,140492,100122,79932,74520,42978,244904,3325276,4004,3084,5456,72,1468386,52024,278632,309328,217640,203500,na,na,na,na,na,na,161700,48804.96,3325276,3325276,3277758,18020,246456,84548,897000,3127254,1209600,0,na,na,na,2647984.32,4367.04,470756.16,112,478,0,0,26216,350138,1019730,976206,516734,153950,69150,12904,na,628,3325276,0,5902,864,310154,227104,192114,1792928,580682,15032,248,0,na,na,na,na,na,na,na,na,na,2626,174,0,0,40,4368,0,0,0,0,24904,11782,2692,7591590,1274922,142322,27036,4338240,888186,3192262,23848,0,0,0,1692.64,1708,498648,464002,321454,173602,339976,272934,438476,605952,9984,0,0,0
neg,895750,0,na,6680,0,0,0,0,110238,3418974,20513890,24281676,11527112,1886866,108532,2724,29392128,0,396,na,1708836,2952720,52071528,43407750,45914354,7847288,0,0,0,0,1808,346,0,0,0,0,0,13670,987444,14726354,46122544,0,261864,147950,164462,228198,820394,53744178,4352552,2130410,4,0,22278802,17341192,11121746,4149214,2131832,1390038,1017124,819010,488538,1112516,99706458,22036,21590,86098,908,29392128,818500,34942890,10921254,564600,618840,615840,463720,586160,622200,573660,573300,152280,895750.95,99706458,99706458,98372890,295482,12366,na,370260,61939064,1209600,2249170,5892,16280,0,52662012.48,0,9180194.88,2198,43034,10678,214572,2947474,6950428,14873450,19487938,11248682,4859360,1117264,140166,1286,1338,99706458,0,185128,28514,4641732,5017320,2964622,35343224,13214410,454550,512,0,4446,2806,43977708,21380368,6,443922,0,0,48941318,154206,3002,na,na,na,na,na,na,na,na,547854,51328,15006,2351798480,14788836,2331590,369840,9811020,2404914,92636830,547868,0,0,na,106020.22,57440,9787270,12807860,6134774,4021764,3932296,10485802,6882854,7788690,8702,0,0,0
neg,32810,na,na,na,0,0,0,0,0,0,23430,956450,926428,51790,12,0,662016,0,0,na,162,436,1725882,1584824,307930,113546,0,0,0,0,0,0,0,0,0,0,0,38480,1224238,638296,57096,0,2862,920,1596,2006,832198,1107426,11102,0,0,0,581192,360708,174252,135930,113158,112670,152390,245436,81118,1256,2034228,360,328,2368,20,662016,18204,167730,139528,190460,0,0,0,0,0,0,0,114320,32810.3,2034228,2034228,na,15825.0,356334,na,821120,na,1209600,0,na,na,na,1827432.96,0,126647.04,na,na,0,0,1310,290134,1080318,542270,34326,7662,2032,58,na,0,2034228,na,2796,292,84476,59142,183714,1510066,115706,1918,0,0,na,na,na,na,na,na,na,na,na,922,58,na,na,na,na,na,na,na,na,8738,21258,5416,0,0,56072,8780,2050560,1415276,0,0,0,0,na,na,na,135272,379032,274144,126084,252082,270834,205688,117554,188814,8606,0,0
pos,862134,na,na,na,na,na,0,38834,1227952,8877294,19110112,15063826,3837470,424748,79534,4121680,15331400,17110,0,na,5598822,8461608,35931114,36638034,16900262,4155542,na,0,0,0,na,na,0,0,0,0,0,0,69194,19186386,33525866,0,248060,166604,194750,1453358,36742766,13975906,2,0,0,0,10633314,7813382,6409620,5156720,5048692,4020388,2998678,2889618,2256462,5554570,58436432,na,na,na,na,15331400,495140,8094732,8789104,549080,359480,355820,328000,394600,366100,350460,283100,114100,862133.14,58436432,58436432,58464766,391042,na,na,295320,52781440,1209600,na,na,na,na,42619072.32,0,10130702.4,na,na,25104,1659584,9541920,14670952,15574190,9347460,1751148,188074,21648,1364,na,na,58436432,na,46374,10660,3395646,5474518,4727818,36921470,2177296,27662,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,320240,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,10386778,5234530,3456564,1793170,4159190,5847384,8364506,12875424,661442,2458,na,na
neg,30728,na,na,na,0,0,0,0,0,0,566,135360,1695148,508774,7096,0,519798,0,368970,na,0,0,2377570,1837670,427960,103022,0,0,0,0,0,0,0,0,0,0,0,33892,503588,609868,1199596,0,8082,6530,6962,8178,529350,1787506,336,0,0,0,1029498,384270,228186,142660,99076,95276,168844,199134,0,0,2806172,0,58,184,376,519798,25848,250562,175348,239200,121440,0,0,0,0,0,0,60680,30727.59,2806172,2806172,na,11344,234946,na,378260,na,1209600,0,na,na,na,1964461.44,0,377082.24,na,na,0,0,0,1440,721716,1235268,345358,34954,7946,262,na,0,2806172,na,4114,636,2140,113672,257540,1204606,740950,23092,194,0,na,na,na,na,na,na,na,na,na,3082,262,na,na,na,na,na,na,na,na,26908,24602,5818,0,0,101494,19408,3955640,1228082,0,0,0,0,na,na,na,413798,521358,275080,148578,401810,438528,95556,35348,16746,142,0,0
neg,106962,na,678,638,0,0,0,0,0,0,45474,1066676,3643826,1811178,71538,3262,2679586,0,0,0,0,0,5628144,4535814,1842190,937848,0,0,0,0,1246,328,0,0,0,0,0,130456,1998780,3576334,936384,0,5246,2940,3004,44226,4375744,2199254,11538,2,0,0,1852810,1662822,695958,594944,499418,408058,555850,371068,1026,0,7471796,38,116,232,14,2679586,87088,1149832,682668,279400,284280,332880,226440,347680,305360,na,na,48720,106961.09,7471796,7471796,7474886,47428,112,9634,197900,6641954,1209600,221438,10,76,0,6166892.16,0,470086.08,0,0,0,0,2054,319676,1973884,2991128,1266686,68012,18560,1954,12,20,7471796,na,11190,1568,161702,227618,346398,5099900,759270,34260,48,0,1488,842,6198440,6566,0,1752,0,22,6212264,2696,2778,0,0,0,0,0,0,0,0,51486,139166,41124,0,0,170934,33120,21214960,2131820,29836,43014,0,0,18692660,2995.64,3436,518120,1269464,1028198,529276,996428,785686,630396,406356,475772,2258,0,0
neg,50458,na,184,122,0,0,0,0,0,0,130,143900,1940300,1060666,32140,2710,1473974,0,0,0,0,0,3076598,2869128,657938,163172,0,0,0,0,270,84,0,0,0,0,0,50950,1210168,1201250,717478,0,9750,14254,17880,221458,2556176,360316,10,0,0,2,1402988,624270,368308,274812,226446,186720,95702,600,0,0,3734784,98,706,854,0,1473974,31916,532594,123944,167060,165480,309200,na,na,na,na,na,11800,50457.33,3734784,3734784,3738652,17305.0,250,8052,101060,3179846,1209600,83472,0,132,0,2819921.28,0,358298.88,0,0,0,0,0,5440,773206,1883718,499822,14798,2710,152,6,12,3734784,na,3234,362,52396,213992,98050,2470216,323294,18148,136,18,252,188,2813602,72052,22,960,0,0,2842824,1922,124,0,0,0,0,0,0,0,0,14164,33586,8720,0,0,122814,17288,20380,2456,0,0,0,0,11179800,969.38,946,377582,447880,343932,215322,773648,800502,205876,14518,586,0,0,0
neg,40574,na,0,na,0,0,0,0,0,0,53594,1237906,1416282,72026,11386,0,1352284,0,0,0,0,0,2530436,2263218,648922,211642,0,0,0,0,0,0,0,0,0,0,0,37692,1468832,967764,316902,0,4218,242,754,1426,23784,2760752,6,8,0,0,747786,708378,150066,109818,166938,459592,447512,1100,0,0,3179868,170,504,440,250,1352284,39390,483554,164274,203000,238720,na,na,na,na,na,na,201700,40573.33,3179868,3179868,3188996,19424,62322,72972,754380,2791210,1209600,0,na,na,na,2499494.4,0,286462.08,0,318,0,0,10924,273226,1397108,974068,122432,10982,2300,150,na,0,3179868,na,6112,410,92206,129414,212358,1929430,406946,14172,142,0,na,na,na,na,na,na,na,na,na,1338,74,0,0,0,0,0,0,0,0,19444,46958,7970,0,0,117734,16110,2751780,557316,0,29990,0,0,880710,971.9,974,303402,614584,483732,241436,449272,344142,187778,86394,79240,1212,0,0
neg,209084,na,na,na,na,na,0,0,0,0,5358,1376148,9245916,3101882,60440,772,5170618,0,66,na,0,0,11720424,10418896,2694698,1216570,na,0,0,0,na,na,0,0,0,0,0,469638,6394512,6477708,448658,0,11740,12890,15410,48046,8763144,4939270,16,0,0,0,4314002,2427950,1192996,979238,867660,917808,1287378,1548560,252524,2400,14416736,na,na,na,na,5170618,159814,1421104,1268002,268340,299380,190380,210060,190500,180220,171800,178840,227100,209083.76,14416736,14416736,na,108992,na,na,1085880,na,1209600,na,na,na,na,12163824.96,0,1621213.44,na,na,0,0,0,174232,4198336,7672224,1546068,137778,40608,21270,na,na,14416736,na,10684,2578,1012302,763026,1629360,9642888,712732,16946,0,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,74370,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1669346,3445740,1553882,674428,1281578,1166428,1259680,1116944,1528044,94446,na,na
neg,69078,na,178,158,0,0,0,0,0,0,25418,1916616,2826898,135838,4,0,2102838,0,0,0,0,0,4406610,3877570,807508,431850,0,0,0,0,536,122,0,0,0,0,0,0,2626538,1623360,654876,0,3374,618,994,104048,3126028,1647318,22394,0,0,0,2165208,1049262,444364,345212,323346,380264,197118,0,0,0,5215404,0,292,212,10,2102838,55300,437940,367370,146580,192900,175240,243260,na,na,na,na,36200,69078.93,5215404,5215404,5194090,25834,5306,28922,363800,4904774,1209600,125964,0,112,0,4237392,0,663281.28,0,0,0,0,0,355422,2203350,2011840,297770,27662,7768,962,16,20,5215404,na,8356,1182,59534,473938,234210,2923550,1171898,32036,70,0,260,324,4088032,134890,0,17900,0,26,4286950,3866,486,0,0,0,0,0,0,0,0,31024,43368,9502,0,0,143040,20024,468800,69174,0,0,0,0,48753590,2291.68,2504,710864,964394,660538,407186,941024,650430,354576,131982,83524,256,0,0
neg,40668,na,580,504,0,0,0,0,0,0,1252,136014,1924348,413872,35352,3484,1285668,3240,0,0,0,0,2163340,1792192,520816,306248,0,0,1318,0,1968,574,0,0,0,0,0,84348,778924,947518,703532,0,1662,732,1038,14786,1828154,667918,32,0,0,0,526934,777934,222510,154864,129244,133010,195362,374416,48,0,2684764,90,122,200,0,1285668,49612,248800,269846,234620,243460,na,na,na,na,na,na,36780,40668.69,2684764,2684764,2677516,19138,2680,21868,257720,2514322,1209600,75174,0,104,0,2316665.28,0,195692.16,0,0,0,0,0,19290,736912,1428030,304740,20254,4624,472,38,44,2684764,na,3538,440,24648,125394,70322,1557942,711142,20542,354,0,752,1912,2294834,109478,24,6566,0,0,2330482,1648,216,0,0,0,0,0,0,0,0,32992,27236,7258,0,0,66742,9654,39740,9104,0,0,0,0,1385520,1113.34,1196,211368,433524,337802,180572,503686,463836,232710,52688,88628,9508,0,0
